rtu_id,dma_name,user_type,pipe_material,favad_n1,mnf_start,mnf_end,cusum_k_factor,cusum_h_factor,burst_intervals,q_std_mult,p_drop_bar,is_active,hard_flow_threshold
DM-12-01-01-01,DM-12-01-01-01,RESIDENTIAL,PVC,1.15,12:15,14:15,0.5,4,8,2.0,0.25,True,5000
DM-12-01-01-02,DM-12-01-01-02,RESIDENTIAL,PVC,1.15,22:00,00:00,0.5,4,8,2.0,0.25,True,5000
DM-12-01-02-01,DM-12-01-02-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-01-02-02,DM-12-01-02-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-01-03-02,DM-12-01-03-02,RESIDENTIAL,PVC,1.15,00:45,02:45,0.5,4,8,2.0,0.25,True,5000
DM-12-01-04-01,DM-12-01-04-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-01-04-02,DM-12-01-04-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-01-05-01,DM-12-01-05-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-12-01-05-02,DM-12-01-05-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-01-05-03,DM-12-01-05-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-01-06-01,DM-12-01-06-01,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-12-01-06-02,DM-12-01-06-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-01-07-01,DM-12-01-07-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-12-01-08-01,DM-12-01-08-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-01-09-01,DM-12-01-09-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-02-01-01,DM-12-02-01-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-02-01-02,DM-12-02-01-02,RESIDENTIAL,PVC,1.15,23:45,01:45,0.5,4,8,2.0,0.25,True,5000
DM-12-02-02-01,DM-12-02-02-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-02-02-02,DM-12-02-02-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-02-02-03,DM-12-02-02-03,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-02-03-01,DM-12-02-03-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-02-04-01,DM-12-02-04-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-02-05-01,DM-12-02-05-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-02-06-01,DM-12-02-06-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-12-02-06-02,DM-12-02-06-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-02-07-01,DM-12-02-07-01,RESIDENTIAL,PVC,1.15,22:45,00:45,0.5,4,8,2.0,0.25,True,5000
DM-12-02-07-02,DM-12-02-07-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-02-08-01,DM-12-02-08-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-02-08-02,DM-12-02-08-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-03-01-01,DM-12-03-01-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-12-03-01-02,DM-12-03-01-02,RESIDENTIAL,PVC,1.15,23:45,01:45,0.5,4,8,2.0,0.25,True,5000
DM-12-03-02-01,DM-12-03-02-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-03-02-02,DM-12-03-02-02,RESIDENTIAL,PVC,1.15,03:00,05:00,0.5,4,8,2.0,0.25,True,5000
DM-12-03-03-01,DM-12-03-03-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-03-04-01,DM-12-03-04-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-12-03-04-02,DM-12-03-04-02,RESIDENTIAL,PVC,1.15,22:15,00:15,0.5,4,8,2.0,0.25,True,5000
DM-12-03-04-03,DM-12-03-04-03,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-12-03-05-01,DM-12-03-05-01,RESIDENTIAL,PVC,1.15,17:30,19:30,0.5,4,8,2.0,0.25,True,5000
DM-12-03-06-01,DM-12-03-06-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-12-03-06-02,DM-12-03-06-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-03-07-01,DM-12-03-07-01,RESIDENTIAL,PVC,1.15,21:15,23:15,0.5,4,8,2.0,0.25,True,5000
DM-12-03-08-01,DM-12-03-08-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-12-03-08-02,DM-12-03-08-02,RESIDENTIAL,PVC,1.15,22:00,00:00,0.5,4,8,2.0,0.25,True,5000
DM-12-03-09-01,DM-12-03-09-01,RESIDENTIAL,PVC,1.15,17:45,19:45,0.5,4,8,2.0,0.25,True,5000
DM-12-03-09-02,DM-12-03-09-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-03-10-01,DM-12-03-10-01,RESIDENTIAL,PVC,1.15,23:00,01:00,0.5,4,8,2.0,0.25,True,5000
DM-12-03-11-01,DM-12-03-11-01,RESIDENTIAL,PVC,1.15,23:15,01:15,0.5,4,8,2.0,0.25,True,5000
DM-12-04-01-01,DM-12-04-01-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-12-04-01-02,DM-12-04-01-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-04-02-01,DM-12-04-02-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-04-02-02,DM-12-04-02-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-12-04-02-03,DM-12-04-02-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-04-03-01,DM-12-04-03-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-04-03-02,DM-12-04-03-02,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-12-04-03-03,DM-12-04-03-03,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-12-04-04-01,DM-12-04-04-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-04-04-02,DM-12-04-04-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-04-04-03,DM-12-04-04-03,RESIDENTIAL,PVC,1.15,23:15,01:15,0.5,4,8,2.0,0.25,True,5000
DM-12-04-05-01,DM-12-04-05-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-12-04-05-02,DM-12-04-05-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-12-04-06-01,DM-12-04-06-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-04-06-02,DM-12-04-06-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-04-06-03,DM-12-04-06-03,RESIDENTIAL,PVC,1.15,20:45,22:45,0.5,4,8,2.0,0.25,True,5000
DM-12-04-07-01,DM-12-04-07-01,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-12-04-07-02,DM-12-04-07-02,RESIDENTIAL,PVC,1.15,20:45,22:45,0.5,4,8,2.0,0.25,True,5000
DM-12-04-08-01,DM-12-04-08-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-04-09-01,DM-12-04-09-01,RESIDENTIAL,PVC,1.15,21:45,23:45,0.5,4,8,2.0,0.25,True,5000
DM-12-05-01-01,DM-12-05-01-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-05-02-01,DM-12-05-02-01,RESIDENTIAL,PVC,1.15,22:15,00:15,0.5,4,8,2.0,0.25,True,5000
DM-12-05-03-01,DM-12-05-03-01,RESIDENTIAL,PVC,1.15,23:45,01:45,0.5,4,8,2.0,0.25,True,5000
DM-12-05-04-01,DM-12-05-04-01,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-12-05-05-01,DM-12-05-05-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-05-05-02,DM-12-05-05-02,RESIDENTIAL,PVC,1.15,03:15,05:15,0.5,4,8,2.0,0.25,True,5000
DM-12-05-05-03,DM-12-05-05-03,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-05-06-02,DM-12-05-06-02,RESIDENTIAL,PVC,1.15,19:30,21:30,0.5,4,8,2.0,0.25,True,5000
DM-12-05-07-01,DM-12-05-07-01,RESIDENTIAL,PVC,1.15,22:15,00:15,0.5,4,8,2.0,0.25,True,5000
DM-12-05-08-01,DM-12-05-08-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-05-08-02,DM-12-05-08-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-05-09-01,DM-12-05-09-01,RESIDENTIAL,PVC,1.15,20:15,22:15,0.5,4,8,2.0,0.25,True,5000
DM-12-05-09-02,DM-12-05-09-02,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-12-05-10-01,DM-12-05-10-01,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-12-06-01-01,DM-12-06-01-01,RESIDENTIAL,PVC,1.15,23:45,01:45,0.5,4,8,2.0,0.25,True,5000
DM-12-06-01-02,DM-12-06-01-02,RESIDENTIAL,PVC,1.15,16:45,18:45,0.5,4,8,2.0,0.25,True,5000
DM-12-06-02-01,DM-12-06-02-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-12-06-02-02,DM-12-06-02-02,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-12-06-02-03,DM-12-06-02-03,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-12-06-03-01,DM-12-06-03-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-06-03-02,DM-12-06-03-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-12-06-04-01,DM-12-06-04-01,RESIDENTIAL,PVC,1.15,00:45,02:45,0.5,4,8,2.0,0.25,True,5000
DM-12-06-05-01,DM-12-06-05-01,RESIDENTIAL,PVC,1.15,14:00,16:00,0.5,4,8,2.0,0.25,True,5000
DM-12-06-06-01,DM-12-06-06-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-06-07-01,DM-12-06-07-01,RESIDENTIAL,PVC,1.15,23:00,01:00,0.5,4,8,2.0,0.25,True,5000
DM-12-06-07-02,DM-12-06-07-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-06-08-01,DM-12-06-08-01,RESIDENTIAL,PVC,1.15,18:00,20:00,0.5,4,8,2.0,0.25,True,5000
DM-12-06-09-01,DM-12-06-09-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-12-06-10-01,DM-12-06-10-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-06-11-01,DM-12-06-11-01,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-12-07-01-01,DM-12-07-01-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-07-01-02,DM-12-07-01-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-07-02-01,DM-12-07-02-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-07-02-03,DM-12-07-02-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-07-03-01,DM-12-07-03-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-07-03-02,DM-12-07-03-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-12-07-03-03,DM-12-07-03-03,RESIDENTIAL,PVC,1.15,23:45,01:45,0.5,4,8,2.0,0.25,True,5000
DM-12-07-04-01,DM-12-07-04-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-12-07-04-02,DM-12-07-04-02,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-12-07-05-01,DM-12-07-05-01,RESIDENTIAL,PVC,1.15,21:30,23:30,0.5,4,8,2.0,0.25,True,5000
DM-12-07-06-01,DM-12-07-06-01,RESIDENTIAL,PVC,1.15,14:00,16:00,0.5,4,8,2.0,0.25,True,5000
DM-12-07-07-01,DM-12-07-07-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-12-07-08-01,DM-12-07-08-01,RESIDENTIAL,PVC,1.15,22:30,00:30,0.5,4,8,2.0,0.25,True,5000
DM-12-07-09-01,DM-12-07-09-01,RESIDENTIAL,PVC,1.15,23:15,01:15,0.5,4,8,2.0,0.25,True,5000
DM-12-07-10-01,DM-12-07-10-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-01-01-01,DM-13-01-01-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-01-01-02,DM-13-01-01-02,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-01-02-01,DM-13-01-02-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-01-03-01,DM-13-01-03-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-01-03-02,DM-13-01-03-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-01-03-03,DM-13-01-03-03,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-13-01-04-01,DM-13-01-04-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-01-04-02,DM-13-01-04-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-01-05-01,DM-13-01-05-01,RESIDENTIAL,PVC,1.15,05:30,07:30,0.5,4,8,2.0,0.25,True,5000
DM-13-01-05-02,DM-13-01-05-02,RESIDENTIAL,PVC,1.15,23:15,01:15,0.5,4,8,2.0,0.25,True,5000
DM-13-01-06-01,DM-13-01-06-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-01-06-02,DM-13-01-06-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-01-07-01,DM-13-01-07-01,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-13-01-07-02,DM-13-01-07-02,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-13-02-01-02,DM-13-02-01-02,RESIDENTIAL,PVC,1.15,03:30,05:30,0.5,4,8,2.0,0.25,True,5000
DM-13-02-01-03,DM-13-02-01-03,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-02-02-01,DM-13-02-02-01,RESIDENTIAL,PVC,1.15,12:45,14:45,0.5,4,8,2.0,0.25,True,5000
DM-13-02-03-01,DM-13-02-03-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-02-03-02,DM-13-02-03-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-02-04-01,DM-13-02-04-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-02-04-02,DM-13-02-04-02,RESIDENTIAL,PVC,1.15,04:00,06:00,0.5,4,8,2.0,0.25,True,5000
DM-13-02-04-03,DM-13-02-04-03,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-02-04-04,DM-13-02-04-04,RESIDENTIAL,PVC,1.15,16:45,18:45,0.5,4,8,2.0,0.25,True,5000
DM-13-02-04-05,DM-13-02-04-05,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-02-05-02,DM-13-02-05-02,RESIDENTIAL,PVC,1.15,13:00,15:00,0.5,4,8,2.0,0.25,True,5000
DM-13-02-06-01,DM-13-02-06-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-02-06-04,DM-13-02-06-04,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-13-02-07-01,DM-13-02-07-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-02-07-02,DM-13-02-07-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-02-08-01,DM-13-02-08-01,RESIDENTIAL,PVC,1.15,16:30,18:30,0.5,4,8,2.0,0.25,True,5000
DM-13-02-08-02,DM-13-02-08-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-03-01-01,DM-13-03-01-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-03-01-03,DM-13-03-01-03,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-03-02-01,DM-13-03-02-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-13-03-02-02,DM-13-03-02-02,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-13-03-02-03,DM-13-03-02-03,RESIDENTIAL,PVC,1.15,00:45,02:45,0.5,4,8,2.0,0.25,True,5000
DM-13-03-02-04,DM-13-03-02-04,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-13-03-02-05,DM-13-03-02-05,RESIDENTIAL,PVC,1.15,03:15,05:15,0.5,4,8,2.0,0.25,True,5000
DM-13-03-03-01,DM-13-03-03-01,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-13-03-03-02,DM-13-03-03-02,RESIDENTIAL,PVC,1.15,04:30,06:30,0.5,4,8,2.0,0.25,True,5000
DM-13-03-03-03,DM-13-03-03-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-03-03-04,DM-13-03-03-04,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-03-03-05,DM-13-03-03-05,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-13-03-04-01,DM-13-03-04-01,RESIDENTIAL,PVC,1.15,13:15,15:15,0.5,4,8,2.0,0.25,True,5000
DM-13-03-04-02,DM-13-03-04-02,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-13-03-04-03,DM-13-03-04-03,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-13-03-05-01,DM-13-03-05-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-03-06-01,DM-13-03-06-01,RESIDENTIAL,PVC,1.15,12:15,14:15,0.5,4,8,2.0,0.25,True,5000
DM-13-03-06-02,DM-13-03-06-02,RESIDENTIAL,PVC,1.15,00:30,02:30,0.5,4,8,2.0,0.25,True,5000
DM-13-03-06-03,DM-13-03-06-03,RESIDENTIAL,PVC,1.15,22:45,00:45,0.5,4,8,2.0,0.25,True,5000
DM-13-03-07-01,DM-13-03-07-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-13-03-07-02,DM-13-03-07-02,RESIDENTIAL,PVC,1.15,03:15,05:15,0.5,4,8,2.0,0.25,True,5000
DM-13-03-07-03,DM-13-03-07-03,RESIDENTIAL,PVC,1.15,06:15,08:15,0.5,4,8,2.0,0.25,True,5000
DM-13-03-08-01,DM-13-03-08-01,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-13-03-09-01,DM-13-03-09-01,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-13-03-09-02,DM-13-03-09-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-03-10-01,DM-13-03-10-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-13-04-01-01,DM-13-04-01-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-04-01-03,DM-13-04-01-03,RESIDENTIAL,PVC,1.15,23:45,01:45,0.5,4,8,2.0,0.25,True,5000
DM-13-04-01-04,DM-13-04-01-04,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-13-04-02-01,DM-13-04-02-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-04-02-02,DM-13-04-02-02,RESIDENTIAL,PVC,1.15,00:45,02:45,0.5,4,8,2.0,0.25,True,5000
DM-13-04-03-01,DM-13-04-03-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-04-04-01,DM-13-04-04-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-04-04-02,DM-13-04-04-02,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-04-05-01,DM-13-04-05-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-04-05-02,DM-13-04-05-02,RESIDENTIAL,PVC,1.15,04:45,06:45,0.5,4,8,2.0,0.25,True,5000
DM-13-04-06-01,DM-13-04-06-01,RESIDENTIAL,PVC,1.15,16:15,18:15,0.5,4,8,2.0,0.25,True,5000
DM-13-04-06-02,DM-13-04-06-02,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-04-06-03,DM-13-04-06-03,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-04-07-01,DM-13-04-07-01,RESIDENTIAL,PVC,1.15,03:15,05:15,0.5,4,8,2.0,0.25,True,5000
DM-13-04-07-02,DM-13-04-07-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-04-07-03,DM-13-04-07-03,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-13-04-07-04,DM-13-04-07-04,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-04-07-05,DM-13-04-07-05,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-04-08-01,DM-13-04-08-01,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-13-04-08-02,DM-13-04-08-02,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-13-04-08-03,DM-13-04-08-03,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-13-04-09-01,DM-13-04-09-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-13-04-09-02,DM-13-04-09-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-04-09-03,DM-13-04-09-03,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-13-05-01-01,DM-13-05-01-01,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-13-05-01-03,DM-13-05-01-03,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-05-02-01,DM-13-05-02-01,RESIDENTIAL,PVC,1.15,00:45,02:45,0.5,4,8,2.0,0.25,True,5000
DM-13-05-02-02,DM-13-05-02-02,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-13-05-02-03,DM-13-05-02-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-13-05-03-01,DM-13-05-03-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-05-03-02,DM-13-05-03-02,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-13-05-04-01,DM-13-05-04-01,RESIDENTIAL,PVC,1.15,21:00,23:00,0.5,4,8,2.0,0.25,True,5000
